id;name;number;URL;socket;price;vertical_segment;processor_number;status;launch_date;64;instruction_set;instruction_set_extensions
74344;Celeron Processor 1020E;1020E;https://ark.intel.com/content/www/us/en/ark/products/74344/intel-celeron-processor-1020e-2m-cache-2-20-ghz.html;FCPGA988;;Embedded;1020E;Launched;2013-01-01;True;64-bit;SSE4.1, SSE4.2
71994;Celeron Processor 1020M;1020M;https://ark.intel.com/content/www/us/en/ark/products/71994/intel-celeron-processor-1020m-2m-cache-2-10-ghz.html;FCPGA988;;Mobile;1020M;Discontinued;2013-01-01;True;64-bit;SSE4.1, SSE4.2
71142;Pentium Processor 2020M;2020M;https://ark.intel.com/content/www/us/en/ark/products/71142/intel-pentium-processor-2020m-2m-cache-2-40-ghz.html;FCPGA988;;Mobile;2020M;Discontinued;2012-07-01;True;64-bit;SSE4.1, SSE4.2
72059;Pentium Processor 2030M;2030M;https://ark.intel.com/content/www/us/en/ark/products/72059/intel-pentium-processor-2030m-2m-cache-2-50-ghz.html;FCPGA988;;Mobile;2030M;Discontinued;2013-01-01;True;64-bit;SSE4.1, SSE4.2
78429;Pentium Processor A1018;A1018;https://ark.intel.com/content/www/us/en/ark/products/78429/intel-pentium-processor-a1018-1m-cache-2-10-ghz.html;FCPGA988;;Mobile;A1018;Discontinued;2013-07-01;True;64-bit;SSE4.1, SSE4.2
59570;Celeron Processor B800;B800;https://ark.intel.com/content/www/us/en/ark/products/59570/intel-celeron-processor-b800-2m-cache-1-50-ghz.html;FCPGA988;;Mobile;B800;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2
63919;Celeron Processor B815;B815;https://ark.intel.com/content/www/us/en/ark/products/63919/intel-celeron-processor-b815-2m-cache-1-60-ghz.html;FCPGA988;;Mobile;B815;Discontinued;2012-01-01;True;64-bit;SSE4.1, SSE4.2
67193;Celeron Processor B820;B820;https://ark.intel.com/content/www/us/en/ark/products/67193/intel-celeron-processor-b820-2m-cache-1-70-ghz.html;FCPGA988;;Mobile;B820;Discontinued;2012-07-01;True;64-bit;SSE4.1, SSE4.2
71141;Celeron Processor B830;B830;https://ark.intel.com/content/www/us/en/ark/products/71141/intel-celeron-processor-b830-2m-cache-1-80-ghz.html;FCPGA988;;Mobile;B830;Discontinued;2012-07-01;True;64-bit;SSE4.1, SSE4.2
59801;Celeron Processor B840;B840;https://ark.intel.com/content/www/us/en/ark/products/59801/intel-celeron-processor-b840-2m-cache-1-90-ghz.html;FCPGA988;;Mobile;B840;Discontinued;2011-07-01;True;64-bit;
59836;Pentium Processor B960;B960;https://ark.intel.com/content/www/us/en/ark/products/59836/intel-pentium-processor-b960-2m-cache-2-20-ghz.html;FCPGA988;;Mobile;B960;Discontinued;2011-10-01;True;64-bit;SSE4.1, SSE4.2
63915;Pentium Processor B970;B970;https://ark.intel.com/content/www/us/en/ark/products/63915/intel-pentium-processor-b970-2m-cache-2-30-ghz.html;FCPGA988;;Mobile;B970;Discontinued;2012-01-01;True;64-bit;SSE4.1, SSE4.2
69669;Pentium Processor B980;B980;https://ark.intel.com/content/www/us/en/ark/products/69669/intel-pentium-processor-b980-2m-cache-2-40-ghz.html;FCPGA988;;Mobile;B980;Discontinued;2012-04-01;True;64-bit;SSE4.1, SSE4.2
70927;Core i3-2328M Processor;i3-2328M;https://ark.intel.com/content/www/us/en/ark/products/70927/intel-core-i32328m-processor-3m-cache-2-20-ghz.html;FCPGA988;;Mobile;i3-2328M;Discontinued;2012-07-01;True;64-bit;AVX
53433;Core i3-2330E Processor;i3-2330E;https://ark.intel.com/content/www/us/en/ark/products/53433/intel-core-i32330e-processor-3m-cache-2-20-ghz.html;FCPGA988;;Mobile;i3-2330E;Discontinued;2011-04-01;True;64-bit;AVX
65700;Core i3-3110M Processor;i3-3110M;https://ark.intel.com/content/www/us/en/ark/products/65700/intel-core-i33110m-processor-3m-cache-2-40-ghz.html;FCPGA988;;Mobile;i3-3110M;Discontinued;2012-04-01;True;64-bit;AVX
71465;Core i3-3120M Processor;i3-3120M;https://ark.intel.com/content/www/us/en/ark/products/71465/intel-core-i33120m-processor-3m-cache-2-50-ghz.html;FCPGA988;;Mobile;i3-3120M;Discontinued;2012-07-01;True;64-bit;AVX
65698;Core i3-3120ME Processor;i3-3120ME;https://ark.intel.com/content/www/us/en/ark/products/65698/intel-core-i33120me-processor-3m-cache-2-40-ghz.html;FCPGA988;;Embedded;i3-3120ME;Launched;2012-07-01;True;64-bit;AVX
72058;Core i3-3130M Processor;i3-3130M;https://ark.intel.com/content/www/us/en/ark/products/72058/intel-core-i33130m-processor-3m-cache-2-60-ghz.html;FCPGA988;;Mobile;i3-3130M;Discontinued;2013-01-01;True;64-bit;AVX
53456;Core i5-2510E Processor;i5-2510E;https://ark.intel.com/content/www/us/en/ark/products/53456/intel-core-i52510e-processor-3m-cache-up-to-3-10-ghz.html;FCPGA988;;Mobile;i5-2510E;Discontinued;2011-01-01;True;64-bit;AVX
67355;Core i5-3210M Processor;i5-3210M;https://ark.intel.com/content/www/us/en/ark/products/67355/intel-core-i53210m-processor-3m-cache-up-to-3-10-ghz-rpga.html;FCPGA988;;Mobile;i5-3210M;Discontinued;2012-04-01;True;64-bit;AVX
72164;Core i5-3230M Processor;i5-3230M;https://ark.intel.com/content/www/us/en/ark/products/72164/intel-core-i53230m-processor-3m-cache-up-to-3-20-ghz-rpga.html;FCPGA988;;Mobile;i5-3230M;Discontinued;2013-01-01;True;64-bit;AVX
64896;Core i5-3320M Processor;i5-3320M;https://ark.intel.com/content/www/us/en/ark/products/64896/intel-core-i53320m-processor-3m-cache-up-to-3-30-ghz.html;FCPGA988;;Mobile;i5-3320M;Discontinued;2012-04-01;True;64-bit;AVX
71257;Core i5-3340M Processor;i5-3340M;https://ark.intel.com/content/www/us/en/ark/products/71257/intel-core-i53340m-processor-3m-cache-up-to-3-40-ghz.html;FCPGA988;;Mobile;i5-3340M;Discontinued;2013-01-01;True;64-bit;AVX
64895;Core i5-3360M Processor;i5-3360M;https://ark.intel.com/content/www/us/en/ark/products/64895/intel-core-i53360m-processor-3m-cache-up-to-3-50-ghz.html;FCPGA988;;Mobile;i5-3360M;Discontinued;2012-04-01;True;64-bit;AVX
71256;Core i5-3380M Processor;i5-3380M;https://ark.intel.com/content/www/us/en/ark/products/71256/intel-core-i53380m-processor-3m-cache-up-to-3-60-ghz.html;FCPGA988;;Mobile;i5-3380M;Discontinued;2013-01-01;True;64-bit;AVX
65704;Core i5-3610ME Processor;i5-3610ME;https://ark.intel.com/content/www/us/en/ark/products/65704/intel-core-i53610me-processor-3m-cache-up-to-3-30-ghz.html;FCPGA988;;Embedded;i5-3610ME;Launched;2012-04-01;True;64-bit;AVX
52219;Core i7-2630QM Processor;i7-2630QM;https://ark.intel.com/content/www/us/en/ark/products/52219/intel-core-i72630qm-processor-6m-cache-up-to-2-90-ghz.html;FCPGA988;;Mobile;i7-2630QM;Discontinued;2011-01-01;True;64-bit;AVX
53469;Core i7-2670QM Processor;i7-2670QM;https://ark.intel.com/content/www/us/en/ark/products/53469/intel-core-i72670qm-processor-6m-cache-up-to-3-10-ghz.html;FCPGA988;;Mobile;i7-2670QM;Discontinued;2011-10-01;True;64-bit;AVX
53472;Core i7-2710QE Processor;i7-2710QE;https://ark.intel.com/content/www/us/en/ark/products/53472/intel-core-i72710qe-processor-6m-cache-up-to-3-00-ghz.html;FCPGA988;;Mobile;i7-2710QE;Discontinued;2011-01-01;True;64-bit;AVX
50067;Core i7-2720QM Processor;i7-2720QM;https://ark.intel.com/content/www/us/en/ark/products/50067/intel-core-i72720qm-processor-6m-cache-up-to-3-30-ghz.html;FCPGA988;;Mobile;i7-2720QM;Discontinued;2011-01-01;True;64-bit;AVX
53474;Core i7-2760QM Processor;i7-2760QM;https://ark.intel.com/content/www/us/en/ark/products/53474/intel-core-i72760qm-processor-6m-cache-up-to-3-50-ghz.html;FCPGA988;;Mobile;i7-2760QM;Discontinued;2011-10-01;True;64-bit;AVX
52227;Core i7-2820QM Processor;i7-2820QM;https://ark.intel.com/content/www/us/en/ark/products/52227/intel-core-i72820qm-processor-8m-cache-up-to-3-40-ghz.html;FCPGA988;;Mobile;i7-2820QM;Discontinued;2011-01-01;True;64-bit;AVX
53476;Core i7-2860QM Processor;i7-2860QM;https://ark.intel.com/content/www/us/en/ark/products/53476/intel-core-i72860qm-processor-8m-cache-up-to-3-60-ghz.html;FCPGA988;;Mobile;i7-2860QM;Discontinued;2011-10-01;True;64-bit;AVX
52237;Core i7-2920XM Processor Extreme Edition;i7-2920XM;https://ark.intel.com/content/www/us/en/ark/products/52237/intel-core-i72920xm-processor-extreme-edition-8m-cache-up-to-3-50-ghz.html;FCPGA988;;Mobile;i7-2920XM;Discontinued;2011-01-01;True;64-bit;AVX
53478;Core i7-2960XM Processor Extreme Edition;i7-2960XM;https://ark.intel.com/content/www/us/en/ark/products/53478/intel-core-i72960xm-processor-extreme-edition-8m-cache-up-to-3-70-ghz.html;FCPGA988;;Mobile;i7-2960XM;Discontinued;2011-10-01;True;64-bit;AVX
64893;Core i7-3520M Processor;i7-3520M;https://ark.intel.com/content/www/us/en/ark/products/64893/intel-core-i73520m-processor-4m-cache-up-to-3-60-ghz.html;FCPGA988;;Mobile;i7-3520M;Discontinued;2012-04-01;True;64-bit;AVX
71255;Core i7-3540M Processor;i7-3540M;https://ark.intel.com/content/www/us/en/ark/products/71255/intel-core-i73540m-processor-4m-cache-up-to-3-70-ghz.html;FCPGA988;;Mobile;i7-3540M;Discontinued;2013-01-01;True;64-bit;AVX
65711;Core i7-3610QE Processor;i7-3610QE;https://ark.intel.com/content/www/us/en/ark/products/65711/intel-core-i73610qe-processor-6m-cache-up-to-3-30-ghz.html;FCPGA988;;Embedded;i7-3610QE;Launched;2012-04-01;True;64-bit;AVX
64899;Core i7-3610QM Processor;i7-3610QM;https://ark.intel.com/content/www/us/en/ark/products/64899/intel-core-i73610qm-processor-6m-cache-up-to-3-30-ghz.html;FCPGA988;;Mobile;i7-3610QM;Discontinued;2012-04-01;True;64-bit;AVX
67356;Core i7-3612QM Processor;i7-3612QM;https://ark.intel.com/content/www/us/en/ark/products/67356/intel-core-i73612qm-processor-6m-cache-up-to-3-10-ghz-rpga.html;FCPGA988;;Mobile;i7-3612QM;Discontinued;2012-04-01;True;64-bit;AVX
71459;Core i7-3630QM Processor;i7-3630QM;https://ark.intel.com/content/www/us/en/ark/products/71459/intel-core-i73630qm-processor-6m-cache-up-to-3-40-ghz.html;FCPGA988;;Mobile;i7-3630QM;Discontinued;2012-07-01;True;64-bit;AVX
71458;Core i7-3632QM Processor;i7-3632QM;https://ark.intel.com/content/www/us/en/ark/products/71458/intel-core-i73632qm-processor-6m-cache-up-to-3-20-ghz-rpga.html;FCPGA988;;Mobile;i7-3632QM;Discontinued;2012-07-01;True;64-bit;AVX
64891;Core i7-3720QM Processor;i7-3720QM;https://ark.intel.com/content/www/us/en/ark/products/64891/intel-core-i73720qm-processor-6m-cache-up-to-3-60-ghz.html;FCPGA988;;Mobile;i7-3720QM;Discontinued;2012-04-01;True;64-bit;AVX
70847;Core i7-3740QM Processor;i7-3740QM;https://ark.intel.com/content/www/us/en/ark/products/70847/intel-core-i73740qm-processor-6m-cache-up-to-3-70-ghz.html;FCPGA988;;Mobile;i7-3740QM;Discontinued;2012-07-01;True;64-bit;AVX
64889;Core i7-3820QM Processor;i7-3820QM;https://ark.intel.com/content/www/us/en/ark/products/64889/intel-core-i73820qm-processor-8m-cache-up-to-3-70-ghz.html;FCPGA988;;Mobile;i7-3820QM;Discontinued;2012-04-01;True;64-bit;AVX
70846;Core i7-3840QM Processor;i7-3840QM;https://ark.intel.com/content/www/us/en/ark/products/70846/intel-core-i73840qm-processor-8m-cache-up-to-3-80-ghz.html;FCPGA988;;Mobile;i7-3840QM;Discontinued;2012-07-01;True;64-bit;AVX
64887;Core i7-3920XM Processor Extreme Edition;i7-3920XM;https://ark.intel.com/content/www/us/en/ark/products/64887/intel-core-i73920xm-processor-extreme-edition-8m-cache-up-to-3-80-ghz.html;FCPGA988;;Mobile;i7-3920XM;Discontinued;2012-04-01;True;64-bit;AVX
71096;Core i7-3940XM Processor Extreme Edition;i7-3940XM;https://ark.intel.com/content/www/us/en/ark/products/71096/intel-core-i73940xm-processor-extreme-edition-8m-cache-up-to-3-90-ghz.html;FCPGA988;;Mobile;i7-3940XM;Discontinued;2012-07-01;True;64-bit;AVX
27543;Pentium III Processor 600 MHz, 256K Cache, 100 MHz FSB;number;https://ark.intel.com/content/www/us/en/ark/products/27543/intel-pentium-iii-processor-600-mhz-256k-cache-100-mhz-fsb.html;H-PBGA;;Desktop;;Discontinued;2000-01-01;;32-bit;
27139;Celeron M Processor 320;320;https://ark.intel.com/content/www/us/en/ark/products/27139/intel-celeron-m-processor-320-512k-cache-1-30-ghz-400-mhz-fsb.html;H-PBGA478;;Mobile;320;Discontinued;2003-04-01;False;32-bit;
27145;Celeron M Processor 370;370;https://ark.intel.com/content/www/us/en/ark/products/27145/intel-celeron-m-processor-370-1m-cache-1-50-ghz-400-mhz-fsb.html;H-PBGA478;;Mobile;370;Discontinued;2004-04-01;False;32-bit;
27139;Celeron M Processor 320;320;https://ark.intel.com/content/www/us/en/ark/products/27139/intel-celeron-m-processor-320-512k-cache-1-30-ghz-400-mhz-fsb.html;H-PBGA479;;Mobile;320;Discontinued;2003-04-01;False;32-bit;
27145;Celeron M Processor 370;370;https://ark.intel.com/content/www/us/en/ark/products/27145/intel-celeron-m-processor-370-1m-cache-1-50-ghz-400-mhz-fsb.html;H-PBGA479;;Mobile;370;Discontinued;2004-04-01;False;32-bit;
27158;Celeron M Processor ULV 373;373;https://ark.intel.com/content/www/us/en/ark/products/27158/intel-celeron-m-processor-ulv-373-512k-cache-1-00-ghz-400-mhz-fsb.html;H-PBGA479;;Mobile;373;Discontinued;2004-04-01;False;32-bit;
27603;Pentium M Processor LV 738;738;https://ark.intel.com/content/www/us/en/ark/products/27603/intel-pentium-m-processor-lv-738-2m-cache-1-40-ghz-400-mhz-fsb.html;H-PBGA479;;Mobile;738;Discontinued;2004-04-01;False;32-bit;
27591;Pentium M Processor 745;745;https://ark.intel.com/content/www/us/en/ark/products/27591/intel-pentium-m-processor-745-2m-cache-1-80-ghz-400-mhz-fsb.html;H-PBGA479;;Mobile;745;Discontinued;2004-04-01;False;32-bit;
27595;Pentium M Processor 760;760;https://ark.intel.com/content/www/us/en/ark/products/27595/intel-pentium-m-processor-760-2m-cache-2-00a-ghz-533-mhz-fsb.html;H-PBGA479;;Mobile;760;Discontinued;2004-04-01;False;32-bit;
37245;Celeron M Processor 600 MHz, 512K Cache, 400 MHz FSB;number;https://ark.intel.com/content/www/us/en/ark/products/37245/intel-celeron-m-processor-600-mhz-512k-cache-400-mhz-fsb.html;H-PBGA479;;Mobile;;Discontinued;2003-04-01;;32-bit;
27338;Mobile Celeron Processor LV 650 MHz, 256K Cache, 100 MHz FSB;number;https://ark.intel.com/content/www/us/en/ark/products/27338/mobile-intel-celeron-processor-lv-650-mhz-256k-cache-100-mhz-fsb.html;H-PBGA479;;Mobile;;Discontinued;2001-10-01;;32-bit;
31856;Pentium III Processor - S 800 MHz, 512K Cache, 133 MHz FSB;number;https://ark.intel.com/content/www/us/en/ark/products/31856/intel-pentium-iii-processor-s-800-mhz-512k-cache-133-mhz-fsb.html;H-PBGA479;;Server;;Discontinued;2001-10-01;;32-bit;
31858;Pentium III Processor - S 933 MHz, 512K Cache, 133 MHz FSB;number;https://ark.intel.com/content/www/us/en/ark/products/31858/intel-pentium-iii-processor-s-933-mhz-512k-cache-133-mhz-fsb.html;H-PBGA479;;Server;;Discontinued;2001-10-01;;32-bit;
27577;Pentium M Processor 1.60 GHz, 1M Cache, 400 MHz FSB;number;https://ark.intel.com/content/www/us/en/ark/products/27577/intel-pentium-m-processor-1-60-ghz-1m-cache-400-mhz-fsb.html;H-PBGA479;;Mobile;;Discontinued;2003-04-01;False;32-bit;
27600;Pentium M Processor LV 1.10 GHz, 1M Cache, 400 MHz FSB;number;https://ark.intel.com/content/www/us/en/ark/products/27600/intel-pentium-m-processor-lv-1-10-ghz-1m-cache-400-mhz-fsb.html;H-PBGA479;;Mobile;;Discontinued;2003-04-01;False;32-bit;
27195;Celeron Processor 733 MHz, 128K Cache, 66 MHz FSB;number;https://ark.intel.com/content/www/us/en/ark/products/27195/intel-celeron-processor-733-mhz-128k-cache-66-mhz-fsb.html;H-PBGA495;;Desktop;;Discontinued;2000-01-01;False;32-bit;
52269;Xeon Processor E3-1220;E3-1220;https://ark.intel.com/content/www/us/en/ark/products/52269/intel-xeon-processor-e31220-8m-cache-3-10-ghz.html;LGA1155;;Server;E3-1220;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2, AVX
52270;Xeon Processor E3-1225;E3-1225;https://ark.intel.com/content/www/us/en/ark/products/52270/intel-xeon-processor-e31225-6m-cache-3-10-ghz.html;LGA1155;;Server;E3-1225;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2, AVX
52271;Xeon Processor E3-1230;E3-1230;https://ark.intel.com/content/www/us/en/ark/products/52271/intel-xeon-processor-e31230-8m-cache-3-20-ghz.html;LGA1155;;Server;E3-1230;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2, AVX
52272;Xeon Processor E3-1235;E3-1235;https://ark.intel.com/content/www/us/en/ark/products/52272/intel-xeon-processor-e31235-8m-cache-3-20-ghz.html;LGA1155;;Server;E3-1235;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2, AVX
52273;Xeon Processor E3-1240;E3-1240;https://ark.intel.com/content/www/us/en/ark/products/52273/intel-xeon-processor-e31240-8m-cache-3-30-ghz.html;LGA1155;;Server;E3-1240;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2, AVX
52274;Xeon Processor E3-1245;E3-1245;https://ark.intel.com/content/www/us/en/ark/products/52274/intel-xeon-processor-e31245-8m-cache-3-30-ghz.html;LGA1155;;Server;E3-1245;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2, AVX
52275;Xeon Processor E3-1260L;E3-1260L;https://ark.intel.com/content/www/us/en/ark/products/52275/intel-xeon-processor-e31260l-8m-cache-2-40-ghz.html;LGA1155;;Server;E3-1260L;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2, AVX
52276;Xeon Processor E3-1270;E3-1270;https://ark.intel.com/content/www/us/en/ark/products/52276/intel-xeon-processor-e31270-8m-cache-3-40-ghz.html;LGA1155;;Server;E3-1270;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2, AVX
52277;Xeon Processor E3-1275;E3-1275;https://ark.intel.com/content/www/us/en/ark/products/52277/intel-xeon-processor-e31275-8m-cache-3-40-ghz.html;LGA1155;;Server;E3-1275;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2, AVX
52278;Xeon Processor E3-1280;E3-1280;https://ark.intel.com/content/www/us/en/ark/products/52278/intel-xeon-processor-e31280-8m-cache-3-50-ghz.html;LGA1155;;Server;E3-1280;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2, AVX
55452;Xeon Processor E3-1290;E3-1290;https://ark.intel.com/content/www/us/en/ark/products/55452/intel-xeon-processor-e31290-8m-cache-3-60-ghz.html;LGA1155;;Server;E3-1290;Discontinued;2011-07-01;True;64-bit;SSE4.1, SSE4.2, AVX
52206;Core i5-2300 Processor;i5-2300;https://ark.intel.com/content/www/us/en/ark/products/52206/intel-core-i52300-processor-6m-cache-up-to-3-10-ghz.html;LGA1155;;Desktop;i5-2300;Discontinued;2011-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
53445;Core i5-2310 Processor;i5-2310;https://ark.intel.com/content/www/us/en/ark/products/53445/intel-core-i52310-processor-6m-cache-up-to-3-20-ghz.html;LGA1155;;Desktop;i5-2310;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2, AVX
53446;Core i5-2320 Processor;i5-2320;https://ark.intel.com/content/www/us/en/ark/products/53446/intel-core-i52320-processor-6m-cache-up-to-3-30-ghz.html;LGA1155;;Desktop;i5-2320;Discontinued;2011-07-01;True;64-bit;SSE4.1, SSE4.2, AVX
64844;Core i5-2380P Processor;i5-2380P;https://ark.intel.com/content/www/us/en/ark/products/64844/intel-core-i52380p-processor-6m-cache-up-to-3-40-ghz.html;LGA1155;;Desktop;i5-2380P;Discontinued;2012-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
52207;Core i5-2400 Processor;i5-2400;https://ark.intel.com/content/www/us/en/ark/products/52207/intel-core-i52400-processor-6m-cache-up-to-3-40-ghz.html;LGA1155;;Desktop;i5-2400;Discontinued;2011-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
52208;Core i5-2400S Processor;i5-2400S;https://ark.intel.com/content/www/us/en/ark/products/52208/intel-core-i52400s-processor-6m-cache-up-to-3-30-ghz.html;LGA1155;;Desktop;i5-2400S;Discontinued;2011-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
55446;Core i5-2405S Processor;i5-2405S;https://ark.intel.com/content/www/us/en/ark/products/55446/intel-core-i52405s-processor-6m-cache-up-to-3-30-ghz.html;LGA1155;;Desktop;i5-2405S;Discontinued;2011-04-01;True;64-bit;SSE4.1, SSE4.2, AVX
64843;Core i5-2450P Processor;i5-2450P;https://ark.intel.com/content/www/us/en/ark/products/64843/intel-core-i52450p-processor-6m-cache-up-to-3-50-ghz.html;LGA1155;;Desktop;i5-2450P;Discontinued;2012-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
52209;Core i5-2500 Processor;i5-2500;https://ark.intel.com/content/www/us/en/ark/products/52209/intel-core-i52500-processor-6m-cache-up-to-3-70-ghz.html;LGA1155;;Desktop;i5-2500;Discontinued;2011-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
52210;Core i5-2500K Processor;i5-2500K;https://ark.intel.com/content/www/us/en/ark/products/52210/intel-core-i52500k-processor-6m-cache-up-to-3-70-ghz.html;LGA1155;;Desktop;i5-2500K;Discontinued;2011-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
52211;Core i5-2500S Processor;i5-2500S;https://ark.intel.com/content/www/us/en/ark/products/52211/intel-core-i52500s-processor-6m-cache-up-to-3-70-ghz.html;LGA1155;;Desktop;i5-2500S;Discontinued;2011-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
52212;Core i5-2500T Processor;i5-2500T;https://ark.intel.com/content/www/us/en/ark/products/52212/intel-core-i52500t-processor-6m-cache-up-to-3-30-ghz.html;LGA1155;;Desktop;i5-2500T;Discontinued;2011-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
65647;Core i5-2550K Processor;i5-2550K;https://ark.intel.com/content/www/us/en/ark/products/65647/intel-core-i52550k-processor-6m-cache-up-to-3-80-ghz.html;LGA1155;;Desktop;i5-2550K;Discontinued;2012-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
52213;Core i7-2600 Processor;i7-2600;https://ark.intel.com/content/www/us/en/ark/products/52213/intel-core-i72600-processor-8m-cache-up-to-3-80-ghz.html;LGA1155;;Desktop;i7-2600;Discontinued;2011-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
52214;Core i7-2600K Processor;i7-2600K;https://ark.intel.com/content/www/us/en/ark/products/52214/intel-core-i72600k-processor-8m-cache-up-to-3-80-ghz.html;LGA1155;;Desktop;i7-2600K;Discontinued;2011-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
52215;Core i7-2600S Processor;i7-2600S;https://ark.intel.com/content/www/us/en/ark/products/52215/intel-core-i72600s-processor-8m-cache-up-to-3-80-ghz.html;LGA1155;;Desktop;i7-2600S;Discontinued;2011-01-01;True;64-bit;SSE4.1, SSE4.2, AVX
61275;Core i7-2700K Processor;i7-2700K;https://ark.intel.com/content/www/us/en/ark/products/61275/intel-core-i72700k-processor-8m-cache-up-to-3-90-ghz.html;LGA1155;;Desktop;i7-2700K;Discontinued;2011-10-01;True;64-bit;SSE4.1, SSE4.2, AVX
42915;Core i5-750 Processor;i5-750;https://ark.intel.com/content/www/us/en/ark/products/42915/intel-core-i5750-processor-8m-cache-2-66-ghz.html;LGA1156;;Desktop;i5-750;Discontinued;2009-07-01;True;64-bit;SSE4.2
42917;Core i5-750S Processor;i5-750S;https://ark.intel.com/content/www/us/en/ark/products/42917/intel-core-i5750s-processor-8m-cache-2-40-ghz.html;LGA1156;;Desktop;i5-750S;Discontinued;2010-01-01;True;64-bit;SSE4.2
48496;Core i5-760 Processor;i5-760;https://ark.intel.com/content/www/us/en/ark/products/48496/intel-core-i5760-processor-8m-cache-2-80-ghz.html;LGA1156;;Desktop;i5-760;Discontinued;2010-07-01;True;64-bit;SSE4.2
41316;Core i7-860 Processor;i7-860;https://ark.intel.com/content/www/us/en/ark/products/41316/intel-core-i7860-processor-8m-cache-2-80-ghz.html;LGA1156;;Desktop;i7-860;Discontinued;2009-07-01;True;64-bit;SSE4.2
41318;Core i7-860S Processor;i7-860S;https://ark.intel.com/content/www/us/en/ark/products/41318/intel-core-i7860s-processor-8m-cache-2-53-ghz.html;LGA1156;;Desktop;i7-860S;Discontinued;2010-01-01;True;64-bit;SSE4.2
41315;Core i7-870 Processor;i7-870;https://ark.intel.com/content/www/us/en/ark/products/41315/intel-core-i7870-processor-8m-cache-2-93-ghz.html;LGA1156;;Desktop;i7-870;Discontinued;2009-07-01;True;64-bit;SSE4.2
48498;Core i7-870S Processor;i7-870S;https://ark.intel.com/content/www/us/en/ark/products/48498/intel-core-i7870s-processor-8m-cache-2-66-ghz.html;LGA1156;;Desktop;i7-870S;Discontinued;2010-04-01;True;64-bit;SSE4.2
48499;Core i7-875K Processor;i7-875K;https://ark.intel.com/content/www/us/en/ark/products/48499/intel-core-i7875k-processor-8m-cache-2-93-ghz.html;LGA1156;;Desktop;i7-875K;Discontinued;2010-04-01;True;64-bit;SSE4.2
48500;Core i7-880 Processor;i7-880;https://ark.intel.com/content/www/us/en/ark/products/48500/intel-core-i7880-processor-8m-cache-3-06-ghz.html;LGA1156;;Desktop;i7-880;Discontinued;2010-04-01;True;64-bit;SSE4.2
43233;Xeon Processor L3426;L3426;https://ark.intel.com/content/www/us/en/ark/products/43233/intel-xeon-processor-l3426-8m-cache-1-86-ghz.html;LGA1156;;Server;L3426;Discontinued;2009-07-01;True;64-bit;SSE4.2
42927;Xeon Processor X3430;X3430;https://ark.intel.com/content/www/us/en/ark/products/42927/intel-xeon-processor-x3430-8m-cache-2-40-ghz.html;LGA1156;;Server;X3430;Discontinued;2009-07-01;True;64-bit;SSE4.2
42928;Xeon Processor X3440;X3440;https://ark.intel.com/content/www/us/en/ark/products/42928/intel-xeon-processor-x3440-8m-cache-2-53-ghz.html;LGA1156;;Server;X3440;Discontinued;2009-07-01;True;64-bit;SSE4.2
42929;Xeon Processor X3450;X3450;https://ark.intel.com/content/www/us/en/ark/products/42929/intel-xeon-processor-x3450-8m-cache-2-66-ghz.html;LGA1156;;Server;X3450;Discontinued;2009-07-01;True;64-bit;SSE4.2
42931;Xeon Processor X3460;X3460;https://ark.intel.com/content/www/us/en/ark/products/42931/intel-xeon-processor-x3460-8m-cache-2-80-ghz.html;LGA1156;;Server;X3460;Discontinued;2009-07-01;True;64-bit;SSE4.2
42932;Xeon Processor X3470;X3470;https://ark.intel.com/content/www/us/en/ark/products/42932/intel-xeon-processor-x3470-8m-cache-2-93-ghz.html;LGA1156;;Server;X3470;Discontinued;2009-07-01;True;64-bit;SSE4.2
48501;Xeon Processor X3480;X3480;https://ark.intel.com/content/www/us/en/ark/products/48501/intel-xeon-processor-x3480-8m-cache-3-06-ghz.html;LGA1156;;Server;X3480;Discontinued;2010-04-01;True;64-bit;SSE4.2
