GPU,CNT
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon(TM) Vega 3 Graphics """,13
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 550 Ti/PCI/SSE2""",13
"""NVIDIA Class -1 NVIDIA Corporation GeForce GTX 1070/PCIe/SSE2""",13
"""MISC   Class 5 X.Org Radeon RX 590 Series (POLARIS10, DRM 3.41.0, 5.13.0-28-generic, LLVM 10.0.0)""",13
"""MISC   Class 5 AMD AMD Radeon RX 6700 XT (NAVY_FLOUNDER, DRM 3.44.0, 5.16.8-zen1-1-zen, LLVM 13.0.0)""",13
"""INTEL  Class 4 Intel Mesa Intel(R) Iris(R) Pro Graphics P580 (SKL GT4)""",13
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 11 Graphics (RAVEN, DRM 3.35.0, 5.4.0-97-generic, LLVM 12.0.0)""",13
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 330M/PCIe/SSE2""",13
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GT 630 OpenGL Engine""",13
"""ATI    Class 3 ATI Technologies Inc. ATI Radeon 3000 Graphics""",13
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 5570""",13
"""MISC   Class 3 AMD AMD Radeon HD 8500 series (OLAND, DRM 3.40.0, 5.10.83-amd64-desktop, LLVM 11.0.1)""",12
"""MISC   Class 5 AMD Radeon RX 590 Series (POLARIS10, DRM 3.35.0, 5.4.0-97-generic, LLVM 12.0.0)""",12
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon HD 5450 (Engineering Sample - WDDM v1.20)""",12
"""MISC   Class 3 X.Org AMD PALM (DRM 2.50.0 / 5.10.96-1-MANJARO, LLVM 13.0.0)""",12
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon Pro 5300""",12
"""NVIDIA Class 1 NVIDIA Corporation NVIDIA GeForce GT 630/PCIe/SSE2""",12
"""INTEL  Class 4 Intel Mesa Intel(R) HD Graphics 520 (SKL GT2)""",12
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTS 450/PCIe/SSE2""",12
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon RX 5500""",12
"""ATI    Class -1 ATI Technologies Inc. Radeon RX 5500 XT""",12
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R9 390 Series""",12
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 11 Graphics (RAVEN, DRM 3.41.0, 5.13.0-30-generic, LLVM 12.0.0)""",12
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R7 M370""",12
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) 620""",12
"""MISC   Class 5 AMD AMD Radeon RX 5600 XT (navi10, LLVM 13.0.0, DRM 3.35, 5.4.0-97-generic)""",12
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 10 Graphics (RAVEN, DRM 3.42.0, 5.15.11-76051511-generic, LLVM 12.0.1)""",12
"""MISC   Class 3 X.Org AMD OLAND (DRM 2.50.0, 5.15.16, LLVM 10.0.0)""",12
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R9 200 Series""",12
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon (TM) R5 Graphics""",12
"""MISC   Class 5 X.Org AMD BARTS (DRM 2.50.0 / 5.13.0-30-generic, LLVM 12.0.1)""",12
"""NVIDIA Class 0 NVIDIA Corporation NVIDIA GeForce MX250/PCIe/SSE2""",12
"""ATI    Class 3 ATI Technologies Inc. ATI Radeon HD 3200 Graphics""",12
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) 630""",12
"""MISC   Class 1 X.Org AMD RV610 (DRM 2.50.0 / 5.4.0-97-generic, LLVM 12.0.0)""",12
"""NVIDIA Class -1 NVIDIA Corporation GeForce RTX 3050 Laptop GPU/PCIe/SSE2""",12
"""MISC   Class 4 X.Org Radeon RX 580 Series (POLARIS10, DRM 3.23.0, 4.15.0-166-generic, LLVM 10.0.0)""",12
"""MISC   Class 5 AMD Radeon RX 590 Series (POLARIS10, DRM 3.41.0, 5.13.0-28-generic, LLVM 12.0.1)""",12
"""MISC   Class 2 X.Org AMD CEDAR (DRM 2.50.0 / 5.13.0-28-generic, LLVM 13.0.1)""",12
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) UHD Graphics (CML GT2)""",12
"""MISC   Class 5 AMD AMD Radeon VII (vega20, LLVM 13.0.1, DRM 3.44, 5.16.8-lp153.4.g5d1f5d2-default)""",12
"""ATI    Class 3 ATI Technologies Inc. ASUS R7 250X Series""",12
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 M365X""",12
"""MISC   Class 5 AMD AMD DIMGREY_CAVEFISH (DRM 3.41.0, 5.13.0-30-generic, LLVM 12.0.1)""",12
"""NVIDIA Class 3 NVIDIA Corporation Quadro K3100M/PCIe/SSE2""",12
"""MISC   Class 1 AMD AMD KABINI (DRM 2.50.0, 5.13.0-27-generic, LLVM 12.0.1)""",12
"""ATI    Class 0 ATI Technologies Inc. ATI Radeon HD 4250""",12
"""MISC   Class 3 AMD AMD Radeon(TM) Vega 3 Graphics (RAVEN2, DRM 3.41.0, 5.13.0-28-generic, LLVM 12.0.1)""",12
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 6470M""",12
"""NVIDIA Class 1 NVIDIA Corporation NVIDIA GeForce MX250/PCIe/SSE2""",12
"""MISC   Class 5 AMD AMD Radeon RX 5700 (NAVI10, DRM 3.42.0, 5.14.21-210.current, LLVM 13.0.0)""",12
"""MISC   Class 5 AMD AMD Radeon (TM) RX 480 Graphics (POLARIS10, DRM 3.40.0, 5.10.0-6-amd64, LLVM 12.0.1)""",12
"""NVIDIA Corporation GeForce GTX 1080/PCIe/SSE2""",12
"""NVIDIA Class 3 NVIDIA Corporation GeForce 8500 GT/PCIe/SSE2""",12
"""MISC   Class 5 AMD AMD Radeon RX 570 Series (POLARIS10, DRM 3.44.0, 5.16.4-arch1-1, LLVM 13.0.0)""",12
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) HD 6520G""",12
"""MISC   Class 2 AMD AMD KABINI (DRM 2.50.0, 5.16.9-arch1-1, LLVM 13.0.1)""",12
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 6320 Graphics""",12
"""MISC   Class 5 AMD AMD Radeon (TM) R9 Fury Series (FIJI, DRM 3.41.0, 5.13.0-30-generic, LLVM 12.0.1)""",12
"""MISC   Class 5 AMD AMD Radeon (TM) RX 470 Graphics (POLARIS10, DRM 3.40.0, 5.11.0-38-generic, LLVM 12.0.0)""",12
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 670MX/PCIe/SSE2""",12
"""NVIDIA Class 0 NVIDIA Corporation GeForce GTX 660/PCIe/SSE2""",12
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTS 450/PCI/SSE2""",12
"""NVIDIA Class 4 NVIDIA Corporation Quadro K620/PCIe/SSE2""",12
"""MISC   Class 5 AMD AMD RENOIR (DRM 3.41.0, 5.13.0-30-generic, LLVM 12.0.0)""",12
"""MISC   Class 1 X.Org AMD RV610 (DRM 2.50.0 / 4.15.0-166-generic, LLVM 6.0.1)""",12
"""MISC   Class 5 AMD AMD Radeon HD 7900 Series (tahiti, LLVM 13.0.1, DRM 3.35, 5.4.0-100-generic)""",12
"""NVIDIA Class 0 NVIDIA Corporation GeForce GT 740M/PCIe/SSE2""",12
"""MISC   Class 5 AMD AMD Radeon RX 5600 XT (NAVI10, DRM 3.42.0, 5.15.15-76051515-generic, LLVM 12.0.1)""",12
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) Vega 6 Graphics""",12
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R9 M290X""",12
"""MISC   Class 5 AMD AMD RENOIR (DRM 3.42.0, 5.15.0-3-amd64, LLVM 12.0.1)""",12
"""MISC   Class 1 AMD AMD KABINI (DRM 2.50.0, 5.11.0-49-generic, LLVM 12.0.0)""",12
"""NVIDIA Class 3 NVIDIA Corporation GeForce 9650M GT/PCIe/SSE2""",12
"""MISC   Class 1 AMD AMD KABINI (DRM 2.50.0, 5.13.0-28-generic, LLVM 12.0.0)""",12
"""MISC   Class 4 X.Org AMD ARUBA (DRM 2.50.0 / 5.4.0-99-lowlatency, LLVM 12.0.0)""",12
"""MISC   Class 4 AMD AMD OLAND (DRM 2.50.0, 5.16.5-200.fc35.x86_64, LLVM 12.0.1)""",12
"""MISC   Class 5 AMD AMD Radeon RX 560 Series (POLARIS11, DRM 3.44.0, 5.16.5-1-default, LLVM 13.0.1)""",12
"""MISC   Class 5 AMD AMD Radeon RX 580 Series (POLARIS10, DRM 3.44.0, 5.16.10-1-default, LLVM 13.0.1)""",12
"""MISC   Class 5 AMD AMD Radeon RX 590 Series (polaris10, LLVM 13.0.0, DRM 3.44, 5.17.0-rc2+)""",11
"""MISC   Class 4 X.Org AMD ARUBA (DRM 2.50.0 / 5.16.8-1-MANJARO, LLVM 12.0.1)""",11
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon RX 5700 OpenGL Engine""",11
"""MISC   Class 5 AMD AMD Radeon RX 5700 (NAVI10, DRM 3.35.0, 5.4.0-97-generic, LLVM 12.0.0)""",11
"""ATI    Class 4 ATI Technologies Inc. Radeon Pro WX 3100""",11
"""INTEL  Class 3 Intel Mesa Intel(R) Graphics (ADL-S GT1)""",11
"""MISC   Class 4 AMD AMD RENOIR (DRM 3.40.0, 5.10.76-gentoo-r1-hp, LLVM 13.0.0)""",11
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon Pro WX 2100""",11
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon HD 4200 """,11
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce RTX 2080 Super with Max-Q Design/PCIe/SSE2""",11
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 8450G""",11
"""MISC   Class 5 X.Org AMD CYPRESS (DRM 2.50.0 / 5.4.0-100-generic, LLVM 12.0.0)""",11
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 10 Graphics (RAVEN, DRM 3.41.0, 5.13.0-28-generic, LLVM 12.0.0)""",11
"""MISC   Class 5 AMD AMD Radeon(TM) Vega 11 Graphics (RAVEN, DRM 3.35.0, 5.4.0-89-generic, LLVM 12.0.0)""",11
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 460 SE/PCIe/SSE2""",11
"""NVIDIA Class 3 NVIDIA Corporation Quadro P620/PCIe/SSE2""",11
"""MISC   Class 5 AMD Radeon RX 560 Series (POLARIS11, DRM 3.40.0, 5.11.0-40-generic, LLVM 12.0.0)""",11
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6510 Series""",11
"""MISC   Class 4 AMD AMD Radeon Vega 11 Graphics (raven, LLVM 13.0.1, DRM 3.35, 5.4.0-97-generic)""",11
"""MISC   Class 4 AMD AMD RENOIR (DRM 3.37.0, 5.7.8-050708-generic, LLVM 12.0.0)""",11
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 Graphics + R7 200 Dual Graphics""",11
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon(TM) R4 Graphics""",11
"""MISC   Class 1 X.Org AMD RS780 (DRM 2.50.0 / 5.11.0-43-generic, LLVM 12.0.0)""",11
"""NVIDIA Class 2 NVIDIA Corporation NVIDIA GeForce 840M/PCIe/SSE2""",11
"""NVIDIA Class 1 NVIDIA Corporation GeForce GTX 560M/PCIe/SSE2""",11
"""MISC   Class 1 AMD AMD KABINI (DRM 2.50.0, 5.13.0-30-generic, LLVM 12.0.1)""",11
"""MISC   Class 5 AMD Radeon RX 590 Series (POLARIS10, DRM 3.35.0, 5.4.0-100-generic, LLVM 12.0.0)""",11
"""NVIDIA Class 0 NVIDIA Corporation GeForce GT 540M/PCIe/SSE2""",11
"""NVIDIA Class -1 NVIDIA Corporation NVIDIA GeForce GTX 1060/PCIe/SSE2""",11
"""MISC   Class 5 AMD AMD RENOIR (DRM 3.42.0, 5.14.21-210.current, LLVM 12.0.1)""",11
"""INTEL  Class 1 Intel Mesa Intel(R) HD Graphics 4600 (HSW GT2)""",11
"""INTEL  Class 2 Intel Mesa Intel(R) HD Graphics (BDW GT1)""",11
"""NVIDIA Class 4 NVIDIA Corporation NVS 4200M/PCIe/SSE2""",11
"""INTEL  Class 2 Intel Intel(R) HD Graphics 510""",11
"""MISC   Class 5 AMD AMD Radeon VII (VEGA20, DRM 3.44.0, 5.16.3-xanmod1, LLVM 11.0.1)""",11
"""MISC   Class 5 AMD AMD Radeon(TM) Vega 11 Graphics (RAVEN, DRM 3.40.0, 5.10.0-10-amd64, LLVM 11.0.1)""",11
"""MISC   Class 3 AMD AMD Radeon Vega 10 Graphics (RAVEN, DRM 3.42.0, 5.15.16-1-MANJARO, LLVM 13.0.0)""",11
"""ATI    Class 5 ATI Technologies Inc. AMD FirePro M5100""",11
"""NVIDIA Class 0 NVIDIA Corporation NVIDIA GeForce GTX 1660 Ti/PCIe/SSE2""",11
"""INTEL  Class 4 Intel Mesa Intel(R) UHD Graphics (ICL GT1)""",11
"""NVIDIA Class 1 NVIDIA Corporation GeForce GT 220M/PCI/SSE2""",11
"""ATI    Class 3 ATI Technologies Inc. Radeon 535 Series""",11
"""MISC   Class 5 AMD AMD Radeon RX 5700 (NAVI10, DRM 3.44.0, 5.16.5-200.fc35.x86_64, LLVM 13.0.0)""",11
"""MISC   Class 5 Parallels and ATI Technologies Inc. Parallels using AMD Radeon Pro Vega 64 OpenGL Engine (Compat)""",11
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 735M/PCIe/SSE2""",11
"""MISC   Class 5 AMD AMD RENOIR (DRM 3.44.0, 5.16.10-1-default, LLVM 12.0.1)""",11
"""ATI    Class 1 ATI Technologies Inc. ATI Mobility Radeon HD 4500 Series   """,11
"""MISC   Class 1 Apple Apple M1 Max""",11
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Vega Frontier Edition OpenGL Engine""",11
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 960A/PCIe/SSE2""",11
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) HD 8330E""",11
"""MISC   Class 4 AMD AMD OLAND (DRM 2.50.0, 5.13.0-30-generic, LLVM 12.0.0)""",11
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon RX 6900 XT""",11
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 560/PCIe/SSE2""",11
"""NVIDIA Class 1 NVIDIA Corporation GeForce GT 220/PCIe/SSE2""",11
"""MISC   Class 5 AMD AMD RENOIR (DRM 3.44.0, 5.16.11-1-default, LLVM 12.0.1)""",11
"""INTEL  Class 2 Intel Mesa Intel(R) UHD Graphics (TGL GT2)""",11
"""MISC   Class 5 AMD Radeon RX Vega (VEGA10, DRM 3.41.0, 5.13.0-30-generic, LLVM 12.0.0)""",11
"""NVIDIA Class 0 NVIDIA Corporation GeForce 940M/PCIe/SSE2""",11
"""INTEL  Class 0 Intel Intel(R) HD Graphics 520""",11
"""ATI    Class 4 ATI Technologies Inc. AMD FirePro M4000""",11
"""MISC   Class 5 AMD AMD Radeon RX 5700 (NAVI10, DRM 3.44.0, 5.16.9-200.fc35.x86_64, LLVM 13.0.0)""",11
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 6320 Graphic""",11
"""MISC   Class 5 AMD Radeon RX Vega (VEGA10, DRM 3.41.0, 5.13.0-28-generic, LLVM 12.0.1)""",11
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 415/PCIe/SSE2""",11
"""MISC   Class 1 X.Org AMD ARUBA (DRM 2.50.0 / 4.15.0-158-generic, LLVM 6.0.0)""",11
"""MISC   Class 5 AMD AMD RENOIR (DRM 3.41.0, 5.13.0-27-generic, LLVM 12.0.0)""",11
"""MISC   Class 5 AMD AMD Radeon RX 6900 XT (SIENNA_CICHLID, DRM 3.44.0, 5.16.11-arch1-1, LLVM 13.0.1)""",11
"""MISC   Class 2 X.Org AMD CEDAR (DRM 2.50.0 / 5.13.0-28-generic, LLVM 12.0.0)""",11
"""NVIDIA Class 0 NVIDIA Corporation GeForce MX250/PCIe/SSE2""",11
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 760/PCIe/SSE2""",11
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6410D Graphics""",11
"""NVIDIA Class 1 NVIDIA Corporation GeForce 940M/PCIe/SSE2""",10
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 3 Graphics (RAVEN2, DRM 3.35.0, 5.4.0-97-generic, LLVM 12.0.0)""",10
"""INTEL  Class 0 Intel Intel(R) UHD Graphics 630""",10
"""MISC   Class 5 AMD AMD Radeon RX 580 Series (POLARIS10, DRM 3.44.0, 5.16.7-arch1-1, LLVM 13.0.0)""",10
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R7 450""",10
"""MISC   Class 5 AMD AMD Radeon RX 5700 (NAVI10, DRM 3.42.0, 5.15.18-200.fc35.x86_64, LLVM 13.0.0)""",10
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 860M/PCIe/SSE2""",10
"""MISC   Class 5 X.Org AMD Radeon (TM) R9 Fury Series (FIJI, DRM 3.27.0, 4.19.0-18-amd64, LLVM 7.0.1)""",10
"""NVIDIA Class -1 NVIDIA Corporation GeForce RTX 2070/PCIe/SSE2""",10
"""MISC   Class 5 AMD AMD HAWAII (DRM 2.50.0, 5.15.12-100.fc34.x86_64, LLVM 12.0.1)""",10
"""NVIDIA Class -1 NVIDIA Corporation GeForce GTX 1050/PCIe/SSE2""",10
"""NVIDIA Class 0 NVIDIA Corporation NVIDIA GeForce GTX 1080 Ti/PCIe/SSE2""",10
"""ATI    Class 3 ATI Technologies Inc. AMD 15DD Graphics""",10
"""ATI    Class 4 ATI Technologies Inc. AMD FirePro V4900 (FireGL V) Graphics Adapter""",10
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD Pitcairn XT Prototype OpenGL Engine""",10
"""MISC   Class -1 VMware, Inc. SVGA3D; build: RELEASE;  LLVM;""",10
"""ATI    Class 4 ATI Technologies Inc. ATI FirePro M7820""",10
"""MISC   Class 5 AMD AMD Radeon RX 6900 XT (SIENNA_CICHLID, DRM 3.44.0, 5.16.9-arch1-1, LLVM 13.0.1)""",10
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.44.0, 5.16.7-pclos1, LLVM 12.0.1)""",10
"""MISC   Class 5 AMD AMD Radeon RX 6700 XT (NAVY_FLOUNDER, DRM 3.41.0, 5.13.0-27-generic, LLVM 12.0.1)""",10
"""ATI    Class 3 ATI Technologies Inc. AMD FirePro W2100 (FireGL V) Graphics Adapter""",10
"""ATI    Class 3 ATI Technologies Inc. Radeon(TM) 540 Graphics""",10
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 8330""",10
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GTX 1050 Ti with Max-Q Design/PCIe/SSE2""",10
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GTX 1660/PCIe/SSE2""",10
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 980/PCIe/SSE2""",10
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon RX 5500 XT""",10
"""MISC   Class 1 X.Org AMD RV610 (DRM 2.50.0 / 5.4.0-100-generic, LLVM 12.0.0)""",10
"""NVIDIA Class 3 ATI Technologies Inc. ATI Radeon HD 5770 OpenGL Engine""",10
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) Iris(R) Graphics 5100 (HSW GT3)""",10
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 260/PCIe/SSE2""",10
"""NVIDIA Class 2 NVIDIA Corporation NVIDIA GeForce GTX 960M/PCIe/SSE2""",10
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 645/PCIe/SSE2""",10
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) Vega 10 Mobile Graphics""",10
"""MISC   Class 5 AMD AMD RENOIR (DRM 3.40.0, 5.10.0-11-amd64, LLVM 12.0.1)""",10
"""MISC   Class 5 AMD AMD Radeon RX 6900 XT (SIENNA_CICHLID, DRM 3.44.0, 5.16.7-xanmod1-1, LLVM 13.0.0)""",10
"""ATI    Class 4 ATI Technologies Inc. Radeon Pro 570X""",10
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon Pro WX 3100""",10
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon R7 Series + R7 240 Dual Graphics""",10
"""NVIDIA Class 1 NVIDIA Corporation NVIDIA GeForce 940MX/PCIe/SSE2""",10
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 1060 3GB/PCIe/SSE2""",10
"""NVIDIA Class 3 NVIDIA Corporation Quadro FX 1800M/PCIe/SSE2""",10
"""MISC   Class 3 AMD AMD Radeon(TM) Vega 10 Graphics (RAVEN, DRM 3.41.0, 5.13.0-28-generic, LLVM 12.0.1)""",10
"""MISC   Class 5 nouveau NV166""",10
"""NVIDIA Class 3 NVIDIA Corporation Quadro FX 1800/PCIe/SSE2""",10
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) RX 540""",10
"""MISC   Class 3 X.Org AMD REDWOOD (DRM 2.50.0 / 5.13.0-30-generic, LLVM 12.0.0)""",10
"""MISC   Class 4 AMD AMD OLAND (DRM 2.50.0, 5.13.0-28-generic, LLVM 12.0.0)""",10
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon(TM) R2 Graphics""",10
"""ATI    Class 4 ATI Technologies Inc. Radeon Pro 570""",10
"""MISC   Class 4 AMD AMD KABINI (DRM 2.50.0, 5.13.0-28-generic, LLVM 12.0.0)""",10
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.42.0, 5.15.19-1-MANJARO, LLVM 13.0.0)""",10
"""NVIDIA Class 0 NVIDIA Corporation GeForce GT 520M/PCIe/SSE2""",10
"""MISC   Class 5 AMD AMD Radeon RX 5700 (NAVI10, DRM 3.44.0, 5.16.5-zen1-1-zen, LLVM 13.0.0)""",10
"""NVIDIA Class -1 NVIDIA Corporation GeForce GTX 1650 SUPER/PCIe/SSE2""",10
"""NVIDIA Class 2 NVIDIA Corporation GeForce 9400M/integrated/SSE2""",10
"""ATI    Class 4 ATI Technologies Inc. AMD 15D8:CA""",10
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 8240""",10
"""MISC   Class 5 nouveau NVA0""",10
"""ATI    Class 4 ATI Technologies Inc. Radeon(TM) RX 580X""",10
"""NVIDIA Class -1 NVIDIA Corporation GeForce GTX 860M/PCIe/SSE2""",10
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.42.0, 5.14.18-100.fc33.x86_64, LLVM 11.0.0)""",10
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTS 350M/PCIe/SSE2""",10
"""NVIDIA Class 2 NVIDIA Corporation NVIDIA GeForce GTX 745/PCIe/SSE2""",10
"""MISC   Class 4 X.Org AMD RAVEN (DRM 3.35.0, 5.4.0-99-generic, LLVM 9.0.1)""",10
"""MISC   Class 5 AMD AMD Radeon (TM) RX 480 Graphics (POLARIS10, DRM 3.35.0, 5.4.0-100-generic, LLVM 12.0.0)""",10
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) Vega 10 Graphics""",10
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 555M/PCI/SSE2""",10
"""ATI    Class 5 ATI Technologies Inc. Radeon (TM) Pro WX 4100""",10
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) 535""",10
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce RTX 2080 with Max-Q Design/PCIe/SSE2""",9
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce RTX 3070 Laptop GPU/PCIe/SSE2""",9
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 8650G""",9
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 650/PCIe/SSE2""",9
"""NVIDIA Class 2 NVIDIA Corporation GeForce 9400M/PCI/SSE2""",9
"""MISC   Class 4 X.Org AMD ARUBA (DRM 2.50.0 / 5.15.25-1-MANJARO, LLVM 12.0.1)""",9
"""NVIDIA Class 1 NVIDIA Corporation GeForce Go 6150/integrated/SSE2/3DNOW!""",9
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon RX 6600""",9
"""INTEL  Class 2 Intel Mesa Intel(R) HD Graphics 5300 (BDW GT2)""",9
"""NVIDIA Class 2 NVIDIA Corporation NVIDIA GeForce GTX 1060 3GB/PCIe/SSE2""",9
"""NVIDIA Class 4 NVIDIA Corporation GeForce RTX 2070 Super/PCIe/SSE2""",9
"""ATI    Class 0 ATI Technologies Inc. Radeon RX Vega 56 Series""",9
"""NVIDIA Class 4 NVIDIA Corporation GeForce 9600 GT/PCIe/SSE2/3DNOW!""",9
"""MISC   Class 3 X.Org AMD RAVEN (DRM 3.35.0, 5.4.0-77-generic, LLVM 10.0.0)""",9
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 745A/PCIe/SSE2""",9
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 1060 with Max-Q Design/PCIe/SSE2""",9
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 1070 with Max-Q Design/PCIe/SSE2""",9
"""NVIDIA Class 2 NVIDIA Corporation NVIDIA GeForce MX350/PCIe/SSE2""",9
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.42.0, 5.15.0-10.1-liquorix-amd64, LLVM 12.0.1)""",9
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 485M/PCIe/SSE2""",9
"""NVIDIA Class 3 NVIDIA Corporation GeForce RTX 2070 Super with Max-Q Design/PCIe/SSE2""",9
"""NVIDIA Class -1 NVIDIA Corporation NVIDIA GeForce RTX 2080 Super/PCIe/SSE2""",9
"""INTEL  Class 1 Intel Intel(R) HD Graphics 4200""",9
"""MISC   Class 3 AMD AMD Radeon Vega 10 Graphics (RAVEN, DRM 3.44.0, 5.16.7-arch1-1, LLVM 13.0.0)""",9
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 965M/PCIe/SSE2""",9
"""NVIDIA Class 3 NVIDIA Corporation GeForce RTX 3060 Laptop GPU/PCIe/SSE2""",9
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 660 Ti/PCIe/SSE2""",9
"""MISC   Class 5 AMD Radeon RX 590 Series (POLARIS10, DRM 3.41.0, 5.13.0-30-generic, LLVM 12.0.1)""",9
"""NVIDIA Class 3 NVIDIA Corporation Quadro P2000/PCIe/SSE2""",9
"""NVIDIA Class 3 NVIDIA GT 520M""",9
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 850M/PCIe/SSE2""",9
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon (TM) R9 200 Series""",9
"""NVIDIA Class 1 NVIDIA Corporation GeForce 9400 GT/PCIe/SSE2""",9
"""ATI    Class 3 ATI Technologies Inc. ATI FirePro V4800 (FireGL) Graphics Adapter""",9
"""MISC   Class 5 AMD AMD Radeon RX 6900 XT (SIENNA_CICHLID, DRM 3.44.0, 5.16.7-200.fc35.x86_64, LLVM 13.0.0)""",9
"""MISC   Class 5 AMD AMD RENOIR (DRM 3.42.0, 5.14.0-1024-oem, LLVM 12.0.0)""",9
"""MISC   Class 5 X.Org AMD BONAIRE (DRM 2.50.0, 4.15.0-154-generic, LLVM 10.0.0)""",9
"""ATI    Class 3 ATI Technologies Inc. ATI Mobility Radeon HD 4200 Series""",9
