GPU,CNT
"""NVIDIA Class 4 NVIDIA Corporation Quadro P600/PCIe/SSE2""",2
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon(TM) Vega 3 Mobile Graphics""",2
"""NVIDIA Class 2 NVIDIA Corporation GeForce 320M/integrated/SSE2""",2
"""INTEL  Class 1 Intel Mesa Intel(R) HD Graphics 620 (KBL GT2)""",2
"""ATI    Class 3 ATI Technologies Inc. Radeon(TM) RX 480""",2
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 7450 Graphics""",2
"""NVIDIA Class 3 NVIDIA Corporation GeForce RTX 2080/PCIe/SSE2""",2
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) Iris Graphics 550 (Skylake GT3e) """,2
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) R9 370""",2
"""NVIDIA Class 1 NVIDIA Corporation GeForce GT 610/PCIe/SSE2""",2
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) RX 570""",2
"""MISC   Class 5 AMD AMD PITCAIRN (DRM 2.50.0, 5.8.0-7625-generic, LLVM 11.0.0)""",2
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R7 360 Series""",2
"""ATI    Class 2 ATI Technologies Inc. Radeon(TM) RX 460 Graphics""",2
"""MISC   Class 3 X.Org AMD RAVEN (DRM 3.40.0, 5.11.0-051100rc7-generic, LLVM 11.0.0)""",2
"""NVIDIA Class 3 NVIDIA Corporation GeForce 8400 GS/PCIe/SSE2""",2
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon HD 6900 Series""",2
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 460 v2/PCIe/SSE2""",2
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8550G + 8600M Dual Graphics""",2
"""MISC   Class 3 AMD AMD STONEY (DRM 3.40.0, 5.10.10-200.fc33.x86_64, LLVM 11.0.0)""",2
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 870M/PCIe/SSE2""",2
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) HD 6470M""",2
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.40.0, 5.10.10-200.fc33.x86_64, LLVM 11.0.0)""",2
"""NVIDIA Class 1 NVIDIA Corporation GeForce 820M/PCIe/SSE2""",2
"""NVIDIA Class 3 NVIDIA GT 520M""",2
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6900 Series""",2
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 670/PCIe/SSE2""",1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon R5 M335""",1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 7570M""",1
"""MISC   Class 5 X.Org AMD Radeon RX 5600 XT (NAVI10, DRM 3.38.0, 5.8.0-43-generic, LLVM 11.0.0)""",1
"""ATI    Class 2 ATI Technologies Inc. AMD 15D8:C8""",1
"""MISC   Class 3 X.Org AMD RENOIR (DRM 3.38.0, 5.8.0-44-generic, LLVM 11.0.0)""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce RTX 2060 SUPER/PCIe/SSE2""",1
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 680M/PCIe/SSE2""",1
"""MISC   Class 5 X.Org AMD Radeon (TM) RX 460 Graphics (POLARIS11, DRM 3.35.0, 5.4.0-65-generic, LLVM 10.0.1)""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 8550G + 8600M Dual Graphics""",1
"""MISC   Class 5 X.Org Radeon RX 5500 (NAVI14, DRM 3.38.0, 5.8.0-43-generic, LLVM 11.0.0)""",1
"""INTEL  Class 3 Intel Inc. KBL Graphics""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce GTX 750/PCIe/SSE2""",1
"""MISC   Class 1 X.Org AMD KABINI (DRM 2.50.0, 4.15.0-136-generic, LLVM 9.0.0)""",1
"""MISC   Class 4 X.Org AMD ARUBA (DRM 2.50.0 / 4.19.0-13-amd64, LLVM 7.0.1)""",1
"""ATI    Class 3 ATI Technologies Inc. Radeon 540X Series""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce 615/PCIe/SSE2""",1
"""MISC   Class 5 nouveau NVE6""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon HD 7340 Graphics""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 970/PCIe/SSE2""",1
"""NVIDIA Class 3 NVIDIA Corporation Quadro K620M/PCIe/SSE2""",1
"""NVIDIA Class 4 NVIDIA Corporation Quadro P3200 with Max-Q Design/PCIe/SSE2""",1
"""MISC   Class 5 X.Org AMD Radeon (TM) RX 480 Graphics (POLARIS10, DRM 3.27.0, 4.19.0-13-amd64, LLVM 7.0.1)""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon 530""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 570/PCIe/SSE2""",1
"""ATI    Class 1 ATI Technologies Inc. ATI Radeon X300/X550/X1050 Series""",1
"""INTEL  Class 3 Intel Intel(R) HD Graphics P3000""",1
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.40.0, 5.11.1-AMD, LLVM 11.1.0)""",1
"""NVIDIA Class 3 NVIDIA Corporation Quadro RTX 6000/PCIe/SSE2""",1
"""MISC   Class 4 X.Org AMD OLAND (DRM 2.50.0, 5.8.0-43-generic, LLVM 11.0.0)""",1
"""NVIDIA Class 3 NVIDIA Corporation Quadro P500/PCIe/SSE2""",1
"""MISC   Class 3 X.Org AMD CARRIZO (DRM 3.35.0, 5.4.0-66-generic, LLVM 10.0.0)""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) RX 540""",1
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 1050/PCIe/SSE2/3DNOW!""",1
"""MISC   Class 4 AMD Radeon RX550/550 Series (POLARIS12, DRM 3.40.0, 5.11.1-arch1-1, LLVM 11.1.0)""",1
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon Pro WX 3200 Series""",1
"""INTEL  Class 3 Intel Mesa Intel(R) HD Graphics 500 (APL 2)""",1
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.40.0, 5.10.12-xanmod1-1, LLVM 11.0.1)""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 850A/PCIe/SSE2""",1
"""MISC   Class 5 X.Org Radeon RX Vega (VEGA10, DRM 3.40.0, 5.10.0-12.1-liquorix-amd64, LLVM 10.0.0)""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon HD 7700 Series""",1
"""MISC   Class 1 X.Org AMD CARRIZO (DRM 3.23.0 / 4.15.0-136-generic, LLVM 6.0.0)""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon RX 5700""",1
"""MISC   Class 2 AMD AMD STONEY (DRM 3.40.0, 5.10.7-3-MANJARO, LLVM 11.0.1)""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce GT 420/PCIe/SSE2""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R9 M265X""",1
"""NVIDIA GeForce 8600""",1
"""NVIDIA Class 1 NVIDIA Corporation Quadro NVS 450/PCIe/SSE2""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon 6600M and 6700M Series""",1
"""MISC   Class 5 X.Org AMD Radeon RX 5600 XT (NAVI10, DRM 3.35.0, 5.4.0-58-generic, LLVM 11.0.0)""",1
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) Vega 10 Graphics""",1
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 950/PCIe/SSE2/3DNOW!""",1
"""MISC   Class 5 AMD AMD VERDE (DRM 2.50.0, 5.10.13-2-MANJARO, LLVM 11.0.1)""",1
"""MISC   Class 3 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.38.0, 5.8.0-44-generic, LLVM 11.1.0)""",1
"""ATI    Class 3 ATI Technologies Inc. AMD FirePro M4150""",1
"""MISC   Class 4 X.Org AMD ARUBA (DRM 2.50.0 / 5.0.0-32-generic, LLVM 10.0.0)""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon R7 M360""",1
"""MISC   Class 0 VMware, Inc. llvmpipe (LLVM 8.0, 256 bits)""",1
"""INTEL  Class 2 Intel Intel(R) UHD Graphics 610""",1
"""MISC   Class 5 X.Org AMD Radeon RX 5700 XT (NAVI10, DRM 3.35.0, 5.4.43-1-MANJARO, LLVM 10.0.0)""",1
"""ATI    Class 5 ATI Technologies Inc. Radeon (TM) Pro WX 4130 Graphics""",1
"""MISC   Class 5 AMD AMD SIENNA_CICHLID (DRM 3.40.0, 5.10.9-1-default, LLVM 11.0.1)""",1
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 650 Ti Boost/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD Radeon RX 5700 (NAVI10, DRM 3.40.0, 5.11.0-gentoo, LLVM 11.0.1)""",1
"""ATI    Class 0 ATI Technologies Inc. ATI Radeon HD 4800 Series""",1
"""NVIDIA Class 3 NVIDIA Corporation Quadro M2000/PCIe/SSE2""",1
"""MISC   Class 3 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.40.0, 5.11.1-xanmod1-cacule, LLVM 11.0.1)""",1
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.40.0, 5.10.0-13.1-liquorix-amd64, LLVM 11.0.1)""",1
"""INTEL  Class 4 Intel Mesa Intel(R) HD Graphics P530 (SKL GT2)""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) R7 M440""",1
"""ATI    Class 3 ATI Technologies Inc. Radeon (TM) RX 570""",1
"""MISC   Class 3 AMD AMD RENOIR (DRM 3.38.0, 5.8.0-7642-generic, LLVM 11.0.1)""",1
"""ATI    Class 1 ATI Technologies Inc. ATI Mobility Radeon HD 5000 Series""",1
"""MISC   Class 0 AMD AMD KABINI (DRM 3.40.0, 5.10.12-171.current, LLVM 10.0.1)""",1
"""MISC   Class 3 X.Org AMD CARRIZO (DRM 3.38.0, 5.8.0-43-generic, LLVM 11.0.0)""",1
"""NVIDIA Class -1 NVIDIA Corporation TITAN V/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.40.0, 5.10.0-3-amd64, LLVM 11.0.1)""",1
"""MISC   Class 2 X.Org AMD KABINI (DRM 2.50.0, 5.3.0-55-lowlatency, LLVM 9.0.0)""",1
"""MISC   Class 5 AMD Radeon RX 5500 XT (NAVI14, DRM 3.38.0, 5.8.0-7630-generic, LLVM 11.0.0)""",1
"""ATI    Class 1 ATI Technologies Inc. Radeon RX550/550 Series""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce G 105M/PCIe/SSE2""",1
"""MISC   Class 3 X.Org Radeon RX 580 Series (POLARIS10, DRM 3.38.0, 5.8.0-41-generic, LLVM 11.0.0)""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 460M/PCI/SSE2""",1
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 780 Ti/PCIe/SSE2""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 560/PCIe/SSE2""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon HD 7400M Series""",1
"""NVIDIA Class 0 NVIDIA Corporation GeForce GTX 550 Ti/PCIe/SSE2""",1
"""MISC   Class 0 Mesa/X.org llvmpipe (LLVM 11.0.1, 128 bits)""",1
"""MISC   Class 3 AMD AMD OLAND (DRM 2.50.0, 5.10.12-arch1-1, LLVM 11.0.1)""",1
"""ATI    Class 0 ATI Technologies Inc. AMD 15D8:CB""",1
"""MISC   Class 1 X.Org AMD RV610 (DRM 2.50.0 / 5.8.0-43-generic, LLVM 11.0.0)""",1
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon HD 4270""",1
"""MISC   Class 5 X.Org AMD RENOIR (DRM 3.38.0, 5.8.18-1-MANJARO, LLVM 11.0.0)""",1
"""MISC   Class 3 X.Org AMD TURKS (DRM 2.50.0 / 4.15.0-20-generic, LLVM 11.0.0)""",1
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 3 Graphics (RAVEN2, DRM 3.40.0, 5.10.12-arch1-1, LLVM 11.0.1)""",1
"""ATI    Class 2 ATI Technologies Inc. ATI Mobility Radeon HD 3400 Series  """,1
"""MISC   Class 3 X.Org AMD ARUBA (DRM 2.50.0 / 4.15.0-132-generic, LLVM 9.0.0)""",1
"""ATI Radeon HD 4600""",1
"""MISC   Class 1 AMD AMD KABINI (DRM 2.50.0, 5.8.0-43-generic, LLVM 11.0.1)""",1
"""MISC   Class 4 X.Org AMD RAVEN (DRM 3.35.0, 5.4.0-65-generic, LLVM 10.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.40.0, 5.11.1, LLVM 11.0.1)""",1
"""MISC   Class 1 nouveau Gallium 0.4 on NV94""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 670/PCIe/SSE2""",1
"""ATI    Class 3 ATI Technologies Inc. AMD FirePro W4170M""",1
"""MISC   Class 1 nouveau NV4C""",1
"""MISC   Class 4 X.Org AMD OLAND (DRM 2.50.0, 5.8.0-42-generic, LLVM 11.0.0)""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon R7 Series / HD 9000 Series""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon RX 5500""",1
"""INTEL  Class 2 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics 4600 (HSW GT2)""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce 9400/integrated/SSE2""",1
"""MISC   Class 3 AMD AMD CARRIZO (DRM 3.35.0, 5.4.0-62-generic, LLVM 11.0.0)""",1
"""MISC   Class 3 X.Org AMD CAICOS (DRM 2.50.0 / 5.8.0-43-generic, LLVM 11.0.0)""",1
"""MISC   Class 5 X.Org AMD Radeon (TM) RX 480 Graphics (POLARIS10, DRM 3.35.0, 5.4.0-64-generic, LLVM 9.0.0)""",1
"""MISC   Class 1 AMD AMD STONEY (DRM 3.39.0, 5.9.16-1-MANJARO, LLVM 11.0.1)""",1
"""INTEL  Class 2 Intel Mesa Intel(R) HD Graphics 5600 (BDW GT2)""",1
"""ATI    Class 4 ATI Technologies Inc. Radeon (TM) HD 8750M""",1
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.27.0, 4.19.167-1-MANJARO, LLVM 11.0.1)""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce G210M/PCI/SSE2""",1
"""NVIDIA Class 2 NVIDIA Corporation Quadro K1000M/PCIe/SSE2""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6770""",1
"""INTEL  Class 3 ATI Technologies Inc. AMD Radeon Pro 560 OpenGL Engine""",1
"""MISC   Class 5 X.Org AMD RENOIR (DRM 3.38.0, 5.8.0-41-generic, LLVM 10.0.0)""",1
"""NVIDIA Class 2 NVIDIA Corporation Quadro K2100M/PCIe/SSE2""",1
"""MISC   Class 4 X.Org AMD OLAND (DRM 2.50.0, 5.8.0-45-generic, LLVM 11.0.0)""",1
"""MISC   Class 5 AMD Radeon RX 590 Series (POLARIS10, DRM 3.40.0, 5.10.15-xanmod1-1, LLVM 11.0.1)""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8650G + 8670M Dual Graphics""",1
"""MISC   Class 5 AMD Radeon RX 560 Series (POLARIS11, DRM 3.40.0, 5.10.4-arch2-1, LLVM 11.0.0)""",1
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.40.0, 5.10.11-zen2-1-zen, LLVM 11.0.1)""",1
"""MISC   Class 2 VMware, Inc. llvmpipe (LLVM 7.0, 128 bits)""",1
"""MISC   Class 1 X.Org AMD KABINI (DRM 2.50.0, 5.4.0-52-generic, LLVM 11.0.0)""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R9 270""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) HD 8670M""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 7340""",1
"""ATI    Class 5 ATI Technologies Inc. Radeon(TM) 540X""",1
"""MISC   Class 2 Mesa/X.org llvmpipe (LLVM 11.1.0, 256 bits)""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) R5 M335""",1
"""MISC   Class 3 AMD AMD RAVEN (DRM 3.35.0, 5.4.0-65-generic, LLVM 11.0.1)""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 8330 Graphics""",1
"""MISC   Class 5 X.Org Radeon RX 570 Series (POLARIS10, DRM 3.38.0, 5.8.0-43-generic, LLVM 10.0.0)""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon HD 8210""",1
"""NVIDIA GTS 250""",1
"""MISC   Class 5 X.Org Radeon RX 570 Series (POLARIS10, DRM 3.35.0, 5.4.0-26-generic, LLVM 9.0.1)""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon R7 350 Series""",1
"""MISC   Class 4 X.Org AMD RAVEN (DRM 3.40.0, 5.10.13-1.ge976b88-default, LLVM 7.0.1)""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce 8800 GS/PCIe/SSE2""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 1080 with Max-Q Design/PCIe/SSE2""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon 550X""",1
"""ATI    Class 2 ATI Technologies Inc. Radeon(TM) RX 550""",1
"""ATI    Class 5 ATI Technologies Inc. Radeon RX 460""",1
"""NVIDIA Class 0 NVIDIA Corporation Quadro 2000M/PCIe/SSE2""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 130/PCI/SSE2""",1
"""MISC   Class 4 X.Org AMD JUNIPER (DRM 2.50.0 / 5.4.0-65-generic, LLVM 11.0.0)""",1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon R5 Graphics""",1
"""ATI    Class 1 ATI Technologies Inc. Radeon (TM) R7 M445""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce GT 640/PCIe/SSE2""",1
"""MISC   Class 3 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.40.0, 5.10.7-1-default, LLVM 11.0.1)""",1
"""MISC   Class 5 X.Org Radeon RX 580 Series (POLARIS10, DRM 3.35.0, 5.4.0-58-generic, LLVM 10.0.0)""",1
"""NVIDIA Class 1 NVIDIA Corporation Quadro P520/PCIe/SSE2""",1
"""ATI    Class 2 ATI Technologies Inc. ATI Mobility Radeon HD 5450     """,1
"""NVIDIA Class 3 NVIDIA Corporation GeForce 210/PCI/SSE2""",1
"""MISC   Class 1 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.40.0, 5.11.0-xanmod1, LLVM 11.0.1)""",1
"""INTEL  Class 1 Intel Intel 965/963 Graphics Media Accelerator""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 760 Ti OEM/PCIe/SSE2""",1
"""ATI    Class 0 ATI Technologies Inc. Radeon RX Vega 56 Series""",1
"""ATI    Class 4 ATI Technologies Inc. ATI FirePro V7800 (FireGL) Graphics Adapter""",1
"""MISC   Class 1 X.Org AMD KABINI (DRM 2.50.0, 4.15.0-132-generic, LLVM 9.0.0)""",1
"""MISC   Class 3 X.Org AMD CEDAR (DRM 2.50.0 / 4.15.0-136-generic, LLVM 10.0.0)""",1
"""INTEL  Class 0 Intel Mesa Intel(R) HD Graphics 500 (APL 2)""",1
"""ATI    Class 1 ATI Technologies Inc. ATI Mobility Radeon HD 4500 Series   """,1
"""ATI    Class 2 ATI Technologies Inc. ATI FirePro 3800 (FireGL) Graphics Adapter""",1
"""MISC   Class 3 X.Org AMD RAVEN (DRM 3.40.0, 5.10.14-1.g0a69f62-default, LLVM 7.0.1)""",1
"""MISC   Class 0 X.Org AMD KABINI (DRM 2.50.0, 4.15.0-91-generic, LLVM 9.0.0)""",1
"""NVIDIA Class 4 NVIDIA Corporation Quadro RTX 4000/PCIe/SSE2""",1
"""MISC   Class 3 AMD AMD Radeon(TM) Vega 3 Graphics (RAVEN, DRM 3.39.0, 5.9.16-1-MANJARO, LLVM 11.0.1)""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce 605/PCIe/SSE2""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 7300 Series Graphics""",1
"""INTEL  Class 3 Intel Mesa Intel(R) HD Graphics 5300 (BDW GT2)""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 6310 Graphics                     """,1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 8510G""",1
"""INTEL  Class 2 Parallels and Intel Inc. Parallels using Intel HD Graphics 3000 OpenGL Engine (Compat)""",1
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 550 Ti/PCIe/SSE2""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 6450""",1
"""MISC   Class 1 X.Org AMD RV730 (DRM 2.50.0 / 5.4.0-62-generic, LLVM 11.0.0)""",1
"""MISC   Class 1 X.Org AMD RV710 (DRM 2.50.0 / 4.19.0-1-amd64, LLVM 7.0.0)""",1
"""ATI    Class 0 ATI Technologies""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce Go 6150/PCI/SSE2/3DNOW!""",1
"""MISC   Class 3 X.Org AMD KAVERI (DRM 2.50.0, 5.4.0-60-generic, LLVM 11.0.0)""",1
"""NVIDIA Class 2 NVIDIA Corporation NVIDIA GeForce 320M OpenGL Engine""",1
"""MISC   Class 3 X.Org AMD SUMO2 (DRM 2.50.0 / 5.8.0-25-generic, LLVM 11.0.0)""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 650 Ti BOOST/PCIe/SSE2""",1
"""MISC   Class 5 AMD Radeon RX 5500 XT (NAVI14, DRM 3.40.0, 5.10.0-2-amd64, LLVM 11.0.1)""",1
"""ATI    Class 1 ATI Technologies Inc. RADEON X800 GTO (Microsoft Corporation - WDDM)  """,1
"""MISC   Class 5 X.Org Radeon RX 580 Series (POLARIS10, DRM 3.35.0, 5.4.80-gentoo-r1, LLVM 10.0.1)""",1
"""ATI    Class 2 ATI Technologies Inc. Radeon(TM) 530""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon (TM) RX 580""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 1660 Ti with Max-Q Design/PCIe/SSE2""",1
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 525M/PCIe/SSE2""",1
"""ATI    Class 3 ATI Technologies Inc. Radeon (TM) HD 6470M    """,1
"""ATI    Class 1 ATI Technologies Inc. Radeon RX 5500 XT""",1
"""MISC   Class 4 X.Org AMD RENOIR (DRM 3.38.0, 5.8.0-41-generic, LLVM 11.0.0)""",1
"""MISC   Class 3 Mesa/X.org llvmpipe (LLVM 11.0.0, 256 bits)""",1
"""ATI    Class 0 ATI Technologies Inc. ATI Radeon HD 5400 Series""",1
"""ATI    Class 3 ATI Technologies Inc. Radeon (TM) Pro WX 4150 Graphics""",1
"""MISC   Class 1 Collabora Ltd zink (AMD RADV RAVEN (ACO))""",1
"""INTEL  Class 2 Intel Intel(R) HD Graphics P4600""",1
"""NVIDIA Class 0 NVIDIA Corporation GeForce GT 630/PCIe/SSE2""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7770 GHz Edition""",1
"""INTEL  Class 2 Intel Mesa Intel(R) HD Graphics 5300 (BDW GT2)""",1
"""MISC   Class 3 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.40.0, 5.10.16-zen1-1-zen, LLVM 11.1.0)""",1
"""MISC   Class 5 AMD AMD Radeon (TM) RX 460 Graphics (POLARIS11, DRM 3.35.0, 5.4.0-65-generic, LLVM 11.0.0)""",1
"""ATI    Class 0 ATI Technologies Inc. Radeon RX 5500 XT""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon (TM) R7 360 Series""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce GTX 745/PCIe/SSE2""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce G102M/integrated/SSE2""",1
"""MISC   Class 5 X.Org Radeon RX 580 Series (POLARIS10, DRM 3.38.0, 5.8.0-45-generic, LLVM 11.0.0)""",1
"""ATI    Class 3 ATI Technologies Inc. ATI Mobility Radeon HD 5470    """,1
"""MISC   Class 3 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.40.0, 5.11.0-xanmod1, LLVM 11.0.1)""",1
"""ATI    Class 4 ATI Technologies Inc. AMD (ATI) FirePro M4000 (FireGL V) Mobility Pro Graphics""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 425M/PCI/SSE2""",1
"""MISC   Class 3 X.Org AMD RENOIR (DRM 3.38.0, 5.8.0-43-generic, LLVM 11.0.0)""",1
"""MISC   Class 5 AMD Radeon RX Vega (VEGA10, DRM 3.40.0, 5.11.1-arch1-1, LLVM 11.1.0)""",1
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.40.0, 5.11.2-gentoo-x86_64, LLVM 11.1.0)""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon R5 M335""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce 315/PCIe/SSE2/3DNOW!""",1
"""MISC   Class 5 AMD Radeon RX550/550 Series (POLARIS12, DRM 3.39.0, 5.9.16-1-MANJARO, LLVM 11.1.0)""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce  GTX 555/PCIe/SSE2""",1
"""ATI    Class 4 ATI Technologies Inc. Radeon (TM) Pro WX 5100 Graphics""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6320 Graphics """,1
"""NVIDIA Class 0 NVIDIA Corporation GeForce RTX 2060 SUPER/PCIe/SSE2""",1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 6450""",1
"""ATI    Class 2 ATI Technologies Inc. Radeon(TM) RX 560 Graphics""",1
"""MISC   Class 0 VMware, Inc. llvmpipe (LLVM 10.0.0, 128 bits)""",1
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.38.0, 5.8.0-7630-generic, LLVM 11.0.0)""",1
"""ATI    Class 4 ATI Technologies Inc. AMD RADEON R9 M395X""",1
"""INTEL  Class 2 Intel Mesa Intel(R) HD Graphics 610 (KBL GT1)""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce GTX 1060 6GB/PCIe/SSE2""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce 7100 / nForce 630i/integrated/SSE2""",1
"""MISC   Class 5 AMD AMD VERDE (DRM 2.50.0, 5.10.17-200.fc33.x86_64, LLVM 11.0.0)""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7470""",1
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.40.0, 5.10.13-xanmod1-1, LLVM 11.0.1)""",1
"""MISC   Class 1 X.Org AMD RV710 (DRM 2.50.0 / 5.4.0-52-generic, LLVM 10.0.0)""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 680M/PCIe/SSE2""",1
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.40.0, 5.10.15-zen1-1-zen, LLVM 11.0.1)""",1
"""MISC   Class 2 X.Org AMD STONEY (DRM 3.23.0, 4.15.0-88-generic, LLVM 10.0.0)""",1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon(TM) HD 6480G""",1
